lambda,cuboid,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
GN,compact,3,9,81,G0,run15_u0065009.log,6.33213108,22,93435.024581,14.617158,99.98435580440469,9.181561,0.1933553,97.89409121172314,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00973576,4.74546044,-13.40187782,0.0,0.0,0.0,9.57922437,-0.01501964,0.03393831,0.0,0.0,-0.00973576,-0.25453956,5.59812218,0.0,0.0,0.0,-0.42077563,-0.01501964,0.03393831
GN,compact,3,9,81,G1,run16_u0065046.log,9.74212534,23,76837.634739,40.263141,99.9475997131656,7.993611,0.5397376,93.24788759422994,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.12399953,-6.45698815,-3.17971252,0.0,0.0,0.0,5.30440887,0.02999039,0.00645092,0.0,0.0,-0.12399953,-0.45698815,8.82028748,0.0,0.0,0.0,0.30440887,0.02999039,0.00645092
GN,compact,3,9,81,G2,run17_u0065064.log,6.71734057,16,394928.196482,23.029076,99.99416879417446,26.7437,0.06704822,99.74929340368013,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.87228365,-12.26165169,-16.14597598,0.0,0.0,0.0,14.54484538,0.00595159,0.0128423,0.0,0.0,0.12771635,-0.26165169,5.85402402,0.0,0.0,0.0,-0.45515462,0.00595159,0.0128423
GN,compact,3,9,81,G3,run18_u0065080.log,10.9770562,18,502262.564749,66.06577,99.98684636788867,19.37776,0.5386925,97.22004762160333,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.10021483,-8.73992457,-15.44171939,0.0,0.0,0.0,24.49914912,-0.03163173,0.04615358,0.0,0.0,-0.10021483,-0.73992457,9.55828061,0.0,0.0,0.0,-0.50085088,-0.03163173,0.04615358
GN,compact,3,9,81,G4,run19_u0065083.log,8.96658069,10,46186.385808,35.278365,99.92361739421082,6.671276,0.1189473,98.21702325012485,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.96182482,-2.23633684,-0.89139903,0.0,0.0,0.0,1.47423761,-0.02892951,0.0287758,0.0,0.0,0.03817518,-0.23633684,7.10860097,0.0,0.0,0.0,-1.52576239,-0.02892951,0.0287758
GN,compact,3,10,90,G0,run20_u0065092.log,9.416912040000001,22,103810.158736,37.723098,99.96366145812769,12.44812,0.5266068,95.7695876967767,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.01359728,4.62824837,-10.1440779,0.0,0.0,0.0,10.15363932,0.01837929,0.00362242,0.0,0.0,-0.01359728,-0.37175163,8.8559221,0.0,0.0,0.0,0.15363932,0.01837929,0.00362242
GN,compact,3,10,90,G1,run21_u0065009.log,8.795871100000001,18,85367.932908,36.669821,99.95704497022373,6.970008,0.1579729,97.73353344788127,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.13274235,-6.38098748,-4.12648546,0.0,0.0,0.0,4.63126065,-0.01442079,0.02546659,0.0,0.0,-0.13274235,-0.38098748,7.87351454,0.0,0.0,0.0,-0.36873935,-0.01442079,0.02546659
GN,compact,3,10,90,G2,run22_u0065046.log,15.45918698,18,438731.236983,134.065011,99.96944256535689,36.65711,0.136461,99.62773661098763,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.76103052,-12.64411604,-7.95718619,0.0,0.0,0.0,15.48313556,0.0360363,-0.01411579,0.0,0.0,0.23896948,-0.64411604,14.04281381,0.0,0.0,0.0,0.48313556,0.0360363,-0.01411579
GN,compact,3,10,90,G3,run23_u0065064.log,27.530935,22,558054.830078,446.95333,99.91990870683127,26.1142,0.3746486,98.5653452910677,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.12007808,-10.01139761,-0.7880828,0.0,0.0,0.0,26.0315466,0.06281881,0.0931767,0.0,0.0,-0.12007808,-2.01139761,24.2119172,0.0,0.0,0.0,1.0315466,0.06281881,0.0931767
GN,compact,3,10,90,G4,run24_u0065080.log,4.16327568,19,51274.820416,7.568459,99.98523942368087,6.12055,0.10766,98.24100775257126,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.96374883,-2.14499701,-4.14220739,0.0,0.0,0.0,2.89002731,-0.0080439,-0.0062183,0.0,0.0,0.03625117,-0.14499701,3.85779261,0.0,0.0,0.0,-0.10997269,-0.0080439,-0.0062183
GN,compact,3,12,108,G0,run25_u0065083.log,16.82705094,20,124660.228793,140.716392,99.88712005957116,8.699147,0.1222612,98.59456105294002,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.97430488,4.31866051,-3.61029696,0.0,0.0,0.0,9.40683079,0.0289759,0.10816818,0.0,0.0,0.02569512,-0.68133949,15.38970304,0.0,0.0,0.0,-0.59316921,0.0289759,0.10816818
GN,compact,3,12,108,G1,run26_u0065092.log,15.42519747,10,102500.317724,130.493965,99.87268920926529,8.707117,0.1609416,98.1516086208558,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.18028788,-6.68507232,1.62641436,0.0,0.0,0.0,5.85695719,0.03281795,0.04364777,0.0,0.0,-0.18028788,-0.68507232,13.62641436,0.0,0.0,0.0,0.85695719,0.03281795,0.04364777
GN,compact,3,12,108,G2,run27_u0065009.log,14.694032750000002,18,526599.138343,136.33432,99.97411041718962,15.7602,0.3681462,97.66407659801271,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.74912216,-12.5687495,-9.14026736,0.0,0.0,0.0,14.07653176,-0.05720257,0.03400196,0.0,0.0,0.25087784,-0.5687495,12.85973264,0.0,0.0,0.0,-0.92346824,-0.05720257,0.03400196
GN,compact,3,12,108,G3,run28_u0065046.log,30.57155401,16,669597.144037,689.287159,99.89705942369402,23.65591,0.7440729,96.85460039372825,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.24733706,-10.27307325,2.62531794,0.0,0.0,0.0,25.2089512,0.1192589,-0.09761566,0.0,0.0,-0.24733706,-2.27307325,27.62531794,0.0,0.0,0.0,0.2089512,0.1192589,-0.09761566
GN,compact,3,12,108,G4,run29_u0065064.log,4.19347081,18,61554.851868,9.439447,99.98466498299722,7.067243,0.1415933,97.99648462632457,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.97025079,-2.14229222,-4.05989368,0.0,0.0,0.0,3.06698003,0.00404412,0.01029891,0.0,0.0,0.02974921,-0.14229222,3.94010632,0.0,0.0,0.0,0.06698003,0.00404412,0.01029891
GN,compact,3,15,135,G0,run30_u0065080.log,9.883770100000001,23,155807.376982,61.68677,99.9604083123695,8.338929,0.1013177,98.78500344588616,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.01179681,4.5830047,-9.82844724,0.0,0.0,0.0,9.72451769,-0.00779116,-0.00015176,0.0,0.0,-0.01179681,-0.4169953,9.17155276,0.0,0.0,0.0,-0.27548231,-0.00779116,-0.00015176
GN,compact,3,15,135,G1,run31_u0065083.log,7.66834999,19,128088.706068,42.47139,99.96684220544982,8.999228,0.108705,98.79206305251961,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.07673939,-6.35679032,-4.9428456,0.0,0.0,0.0,5.14853833,0.00096713,0.02816042,0.0,0.0,-0.07673939,-0.35679032,7.0571544,0.0,0.0,0.0,0.14853833,0.00096713,0.02816042
GN,compact,3,15,135,G2,run32_u0065092.log,10.37361141,25,658226.126356,95.35745,99.98551296489431,21.95818,0.1359456,99.38088858001892,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.83753229,-12.44992035,-12.35574086,0.0,0.0,0.0,15.04413476,0.02443354,0.04839591,0.0,0.0,0.16246771,-0.44992035,9.64425914,0.0,0.0,0.0,0.04413476,0.02443354,0.04839591
GN,compact,3,15,135,G3,run33_u0065009.log,22.934098799999997,14,837256.687757,458.356033,99.94525501680639,17.53479,0.232542,98.67382500731404,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.12791976,-9.63780668,-5.04463966,0.0,0.0,0.0,23.93865783,-0.05910666,0.09256319,0.0,0.0,-0.12791976,-1.63780668,19.95536034,0.0,0.0,0.0,-1.06134217,-0.05910666,0.09256319
GN,compact,3,15,135,G4,run34_u0065046.log,6.06328147,27,76930.178325,26.345551,99.96575394523498,7.861282,0.08845791,98.87476482843384,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.94553317,-2.20428341,-2.29549304,0.0,0.0,0.0,3.06357157,0.02496278,-0.01148992,0.0,0.0,0.05446683,-0.20428341,5.70450696,0.0,0.0,0.0,0.06357157,0.02496278,-0.01148992
GN,compact,3,18,162,G0,run35_u0065064.log,11.10776126,20,186899.511878,93.054558,99.95021144942274,7.700328,0.1669019,97.83253518551416,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99175655,4.56951263,-8.80616348,0.0,0.0,0.0,9.54087087,-0.00096448,0.01510031,0.0,0.0,0.00824345,-0.43048737,10.19383652,0.0,0.0,0.0,-0.45912913,-0.00096448,0.01510031
GN,compact,3,18,162,G1,run36_u0065083.log,11.385088569999999,15,153706.197408,113.663987,99.92605113592245,6.860795,0.2208383,96.78115582815113,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.14829601,-6.51842039,-1.40172536,0.0,0.0,0.0,4.90647941,0.0101907,0.01638624,0.0,0.0,-0.14829601,-0.51842039,10.59827464,0.0,0.0,0.0,-0.09352059,0.0101907,0.01638624
GN,compact,3,18,162,G2,run37_u0065009.log,4.83622853,31,789834.927191,25.071101,99.99682577964877,20.48987,0.05307497,99.74096970844617,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.91916413,-12.20170791,-17.49549645,0.0,0.0,0.0,15.02436059,0.01437006,0.01045055,0.0,0.0,0.08083587,-0.20170791,4.50450355,0.0,0.0,0.0,0.02436059,0.01437006,0.01045055
GN,compact,3,18,162,G3,run38_u0065080.log,17.14022362,18,1004575.673531,337.239299,99.96642967693865,18.87815,0.3741914,98.01785980088091,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.13216867,-9.21766857,-9.35963665,0.0,0.0,0.0,25.06618824,-0.03075237,0.05308242,0.0,0.0,-0.13216867,-1.21766857,15.64036335,0.0,0.0,0.0,0.06618824,-0.03075237,0.05308242
GN,compact,3,18,162,G4,run39_u0065083.log,4.70881356,17,92330.883626,17.939655,99.9805702552651,7.231551,0.1551618,97.85437729748432,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.9631925,-2.14255969,-3.80199723,0.0,0.0,0.0,2.68043781,0.00718208,0.00469933,0.0,0.0,0.0368075,-0.14255969,4.19800277,0.0,0.0,0.0,-0.31956219,0.00718208,0.00469933
GN,compact,3,24,216,G0,run40_u0065085.log,5.9275736,44,249299.876871,35.63124,99.98570747789883,8.308242,0.1570741,98.10941833422763,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.0089013,4.75531108,-13.5185505,0.0,0.0,0.0,9.82722095,-0.00106763,0.0186872,0.0,0.0,-0.0089013,-0.24468892,5.4814495,0.0,0.0,0.0,-0.17277905,-0.00106763,0.0186872
GN,compact,3,24,216,G1,run41_u0065092.log,8.02026562,25,204993.485194,75.491954,99.96317348625564,7.924303,0.1017433,98.7160599487425,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.09698543,-6.3756411,-4.65440272,0.0,0.0,0.0,4.84200704,-0.01107555,0.0329733,0.0,0.0,-0.09698543,-0.3756411,7.34559728,0.0,0.0,0.0,-0.15799296,-0.01107555,0.0329733
GN,compact,3,24,216,G2,run42_u0065046.log,11.925065980000001,32,1053212.254102,191.872096,99.98178220057233,15.84481,0.07486162,99.52753223295198,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.78847272,-12.50248017,-10.88792904,0.0,0.0,0.0,14.91857664,0.00853237,0.00903184,0.0,0.0,0.21152728,-0.50248017,11.11207096,0.0,0.0,0.0,-0.08142336,0.00853237,0.00903184
GN,compact,3,24,216,G3,run43_u0065064.log,11.95376547,28,1339476.563615,216.476864,99.98383869715377,17.27978,0.1296161,99.2498972787848,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.09761036,-8.86532399,-14.09851774,0.0,0.0,0.0,25.03262789,-0.00259423,0.05412674,0.0,0.0,-0.09761036,-0.86532399,10.90148226,0.0,0.0,0.0,0.03262789,-0.00259423,0.05412674
GN,compact,3,24,216,G4,run44_u0065083.log,1.89481308,43,123136.177979,4.109719,99.99666246015796,6.633152,0.02288489,99.65499222692318,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.9880025,-2.060346,-6.20013447,0.0,0.0,0.0,3.00638819,-0.00216238,0.01405348,0.0,0.0,0.0119975,-0.060346,1.79986553,0.0,0.0,0.0,0.00638819,-0.00216238,0.01405348
GN,compact,3,36,324,G0,run45_u0065009.log,11.44415761,24,373857.456364,198.652517,99.94686410191413,8.902864,0.1445528,98.37633372811267,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00241515,4.55382415,-8.33024316,0.0,0.0,0.0,9.71026721,0.01606732,0.02000966,0.0,0.0,-0.00241515,-0.44617585,10.66975684,0.0,0.0,0.0,-0.28973279,0.01606732,0.02000966
GN,compact,3,36,324,G1,run46_u0065080.log,3.5481963999999997,38,307408.502295,24.240983,99.99211440711007,6.959627,0.05809898,99.16519980165604,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.04167006,-6.16192114,-8.67732128,0.0,0.0,0.0,4.99307964,-0.00319033,0.01181579,0.0,0.0,-0.04167006,-0.16192114,3.32267872,0.0,0.0,0.0,-0.00692036,-0.00319033,0.01181579
GN,compact,3,36,324,G2,run47_u0065092.log,3.6368718700000002,48,1579694.474993,28.617887,99.9981883910178,18.4261,0.07704691,99.58185991609727,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.93555128,-12.14920481,-18.61861009,0.0,0.0,0.0,14.98139506,0.01387782,0.00934567,0.0,0.0,0.06444872,-0.14920481,3.38138991,0.0,0.0,0.0,-0.01860494,0.01387782,0.00934567
GN,compact,3,36,324,G3,run48_u0065004.log,18.95312042,23,2009003.952498,803.896299,99.95998533014331,18.84857,0.2901058,98.4608604260164,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.13610643,-9.39356357,-7.81551767,0.0,0.0,0.0,24.79756723,0.00949019,0.02704513,0.0,0.0,-0.13610643,-1.39356357,17.18448233,0.0,0.0,0.0,-0.20243277,0.00949019,0.02704513
GN,compact,3,36,324,G4,run49_u0065007.log,1.37480028,59,184686.648772,3.698985,99.9979971562511,5.832103,0.01251736,99.7853714174801,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.98964548,-2.0430879,-6.6929382,0.0,0.0,0.0,3.00903965,0.00040754,0.00484887,0.0,0.0,0.01035452,-0.0430879,1.3070618,0.0,0.0,0.0,0.00903965,0.00040754,0.00484887
GN,compact,3,60,540,G0,run50_u0065031.log,3.10477109,72,623356.064617,25.411305,99.99592346871357,7.942912,0.02276122,99.71343985681825,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99928036,4.87236061,-16.05767338,0.0,0.0,0.0,9.98159535,-0.00378018,0.01190061,0.0,0.0,0.00071964,-0.12763939,2.94232662,0.0,0.0,0.0,-0.01840465,-0.00378018,0.01190061
GN,compact,3,60,540,G1,run51_u0065034.log,5.37331933,33,512474.132184,87.756862,99.98287584553273,7.661257,0.04248913,99.44540262779333,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.0643994,-6.24064682,-6.98997603,0.0,0.0,0.0,5.04531504,0.00747146,0.00546264,0.0,0.0,-0.0643994,-0.24064682,5.01002397,0.0,0.0,0.0,0.04531504,0.00747146,0.00546264
GN,compact,3,60,540,G2,run52_u0065046.log,1.92614891,78,2633041.186274,15.692952,99.99940399899242,20.0637,0.01273369,99.93653369019671,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.96713226,-12.08055555,-20.20221075,0.0,0.0,0.0,14.9947938,0.00302312,0.00670705,0.0,0.0,0.03286774,-0.08055555,1.79778925,0.0,0.0,0.0,-0.0052062,0.00302312,0.00670705
GN,compact,3,60,540,G3,run53_u0065064.log,0.62065514,142,3348738.323846,3.496718,99.99989558103196,18.50693,0.009657212,99.94781840099897,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00506369,-8.04410665,-24.47437644,0.0,0.0,0.0,24.95538111,6.097e-05,0.00118138,0.0,0.0,-0.00506369,-0.04410665,0.52562356,0.0,0.0,0.0,-0.04461889,6.097e-05,0.00118138
GN,compact,3,60,540,G4,run54_u0065083.log,1.0620775800000002,65,307845.233264,4.60783,99.99850319917215,5.894077,0.01091369,99.81483631788319,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.98970021,-2.0328263,-6.98871604,0.0,0.0,0.0,3.00313521,-0.00032476,0.00420756,0.0,0.0,0.01029979,-0.0328263,1.01128396,0.0,0.0,0.0,0.00313521,-0.00032476,0.00420756
GN,compact,3,90,810,G1,run56_u0065009.log,1.01132488,91,768594.780122,6.505343,99.9991536056231,7.149217,0.006645682,99.90704321885879,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.01133173,-6.04359961,-11.06366157,0.0,0.0,0.0,4.98233896,0.00059243,0.00180164,0.0,0.0,-0.01133173,-0.04359961,0.93633843,0.0,0.0,0.0,-0.01766104,0.00059243,0.00180164
