lambda,cuboid,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
GN,tall,3,6,54,G0,run10_u0065080.log,139.39061414,10,683927.286321,22997.638376,96.6374147024153,43.50613,2.315907,94.67682600130142,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.92735198,-34.17187528,8.41105468,0.0,0.0,0.0,-57.5819522,2.7634064,2.38967756,0.0,0.0,0.07264802,-39.17187528,27.41105468,0.0,0.0,0.0,-67.5819522,2.7634064,2.38967756
GN,tall,3,6,54,G1,run11_u0065083.log,44.30213002,7,624823.458666,378865.954856,39.36431969681804,25.01525,97.35583,-289.1859165908795,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.6785967,17.72870635,-14.07531546,0.0,0.0,0.0,-9.157566,2.74105437,0.27808454,0.0,0.0,1.3214033,23.72870635,-2.07531546,0.0,0.0,0.0,-14.157566,2.74105437,0.27808454
GN,tall,3,6,54,G2,run12_u0065085.log,64.0,6,568878.75067,568878.75067,0.0,83.01624,83.01624,0.0,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,22.0,0.0,0.0,0.0,-15.0,0.0,0.0
GN,tall,3,6,54,G3,run13_u0065092.log,155.64165372,8,842509.869627,505021.450155,40.05750337635978,61.4496,63.57724,-3.462414726865605,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-16.80971749,-4.40861394,67.24349566,0.0,0.0,0.0,-27.05313414,-5.27258569,1.29076966,0.0,0.0,1.19028251,3.59138606,92.24349566,0.0,0.0,0.0,-52.05313414,-5.27258569,1.29076966
GN,tall,3,6,54,G4,run14_u0065004.log,0.68768384,28,268541.778132,1.193266,99.99955564977327,25.63217,0.1022574,99.60105835752493,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00367351,-1.97254582,-8.41603567,0.0,0.0,0.0,3.23339835,0.0063878,-0.00073433,0.0,0.0,-0.00367351,0.02745418,-0.41603567,0.0,0.0,0.0,0.23339835,0.0063878,-0.00073433
GN,tall,3,9,81,G0,run15_u0065007.log,44.0,6,1025984.750371,1025984.750371,0.0,39.20725,39.20725,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,9,81,G1,run16_u0065009.log,42.57094634,7,937150.499653,699818.923476,25.324809223798862,22.70753,27.77639,-22.322375000715628,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.08273071,19.96942167,-6.62383105,0.0,0.0,0.0,3.26833036,6.69743426,-0.87898253,0.0,0.0,1.91726929,25.96942167,5.37616895,0.0,0.0,0.0,-1.73166964,6.69743426,-0.87898253
GN,tall,3,9,81,G2,run17_u0065022.log,138.10544918,7,853407.067513,606469.857847,28.935454024961935,59.91659,20.00248,66.61612418196697,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-6.22136505,9.03761176,12.58861101,0.0,0.0,0.0,-57.53662529,-0.57707318,0.58689299,0.0,0.0,8.77863495,21.03761176,34.58861101,0.0,0.0,0.0,-72.53662529,-0.57707318,0.58689299
GN,tall,3,9,81,G3,run18_u0065031.log,117.77226393000001,7,1263940.107769,657023.105639,48.01786084637179,34.56739,25.14451,27.259448862063355,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-13.84361481,12.03294932,15.67372995,0.0,0.0,0.0,-24.62811682,2.30164771,0.97943494,0.0,0.0,4.15638519,20.03294932,40.67372995,0.0,0.0,0.0,-49.62811682,2.30164771,0.97943494
GN,tall,3,9,81,G4,run19_u0065034.log,0.49668414,21,283075.753956,1.903691,99.99932749768448,14.4106,0.07852759,99.45507064244376,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.006229,-1.97308953,-8.41573834,0.0,0.0,0.0,2.95799974,-0.00220205,-0.00360402,0.0,0.0,-0.006229,0.02691047,-0.41573834,0.0,0.0,0.0,-0.04200026,-0.00220205,-0.00360402
GN,tall,3,10,90,G0,run20_u0065046.log,44.0,6,1139860.05055,1139860.05055,0.0,48.12473,48.12473,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,10,90,G1,run21_u0065064.log,72.3041041,7,1041562.783444,463541.576146,55.4955703569527,32.5248,20.3463,37.4437352420307,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.80881614,13.71408611,3.6749641,0.0,0.0,0.0,-28.80451339,-0.06118773,-1.85816891,0.0,0.0,1.19118386,19.71408611,15.6749641,0.0,0.0,0.0,-33.80451339,-0.06118773,-1.85816891
GN,tall,3,10,90,G2,run22_u0065065.log,131.07009725,9,948205.027068,598010.480528,36.932365526773985,27.86727,27.03838,2.9744212475782565,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.46647006,7.55141877,38.57418083,0.0,0.0,0.0,56.10732583,-4.37326956,-4.93037232,0.0,0.0,0.53352994,19.55141877,60.57418083,0.0,0.0,0.0,41.10732583,-4.37326956,-4.93037232
GN,tall,3,10,90,G3,run23_u0065078.log,136.27978699,7,1404437.671464,883410.316559,37.09864563529371,47.59013,27.96192,41.24428741842059,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-15.411678,14.54190399,14.63736263,0.0,0.0,0.0,-39.72860725,3.71650944,-3.06708168,0.0,0.0,2.588322,22.54190399,39.63736263,0.0,0.0,0.0,-64.72860725,3.71650944,-3.06708168
GN,tall,3,10,90,G4,run24_u0065080.log,20.0,6,288051.110538,288051.110538,0.0,8.974329,8.974329,0.0,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,8.0,0.0,0.0,0.0,-3.0,0.0,0.0
GN,tall,3,12,108,G0,run25_u0065083.log,44.0,6,1367862.747326,1367862.747326,0.0,37.15253,37.15253,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,12,108,G1,run26_u0065085.log,0.09939923,30,1249618.694794,0.438971,99.99996487160429,18.80936,0.002465506,99.98689213242768,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.9976624,-6.0003443,-12.00460417,0.0,0.0,0.0,4.91499517,-0.00442297,-0.00268536,0.0,0.0,0.0023376,-0.0003443,-0.00460417,0.0,0.0,0.0,-0.08500483,-0.00442297,-0.00268536
GN,tall,3,12,108,G2,run27_u0065092.log,64.0,6,1137899.57763,1137899.57763,0.0,51.89654,51.89654,0.0,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,22.0,0.0,0.0,0.0,-15.0,0.0,0.0
GN,tall,3,12,108,G3,run28_u0065004.log,0.16911129,44,1685126.807998,0.892375,99.99994704404466,65.96556,0.03883385,99.94113011395643,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00026419,-7.99976589,-24.98921433,0.0,0.0,0.0,24.84871017,-0.00434419,-0.0021933,0.0,0.0,-0.00026419,0.00023411,0.01078567,0.0,0.0,0.0,-0.15128983,-0.00434419,-0.0021933
GN,tall,3,12,108,G4,run29_u0065007.log,0.64750759,30,537673.231144,2.232205,99.99958483984868,28.27828,0.02567204,99.90921640212913,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00502575,-1.9615827,-8.58648829,0.0,0.0,0.0,2.99492922,-0.00796921,-0.00453626,0.0,0.0,-0.00502575,0.0384173,-0.58648829,0.0,0.0,0.0,-0.00507078,-0.00796921,-0.00453626
GN,tall,3,15,135,G0,run30_u0065009.log,44.0,6,1709973.52955,1709973.52955,0.0,34.47704,34.47704,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,15,135,G1,run31_u0065022.log,0.41312974999999996,30,1562285.091298,1.450543,99.99990715247762,19.17678,0.03109565,99.83784738626609,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99922373,-6.00194114,-12.03208959,0.0,0.0,0.0,5.36555002,0.01090016,-0.00187257,0.0,0.0,0.00077627,-0.00194114,-0.03208959,0.0,0.0,0.0,0.36555002,0.01090016,-0.00187257
GN,tall,3,15,135,G2,run32_u0065031.log,64.0,6,1422463.753489,1422463.753489,0.0,37.58824,37.58824,0.0,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,22.0,0.0,0.0,0.0,-15.0,0.0,0.0
GN,tall,3,15,135,G3,run33_u0065034.log,144.41123481,7,2106973.258722,1366561.954596,35.14099199223353,59.6968,44.31416,25.76794736066255,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-15.38443317,15.3104146,13.18431307,0.0,0.0,0.0,-54.0171174,0.39812017,0.88570274,0.0,0.0,2.61556683,23.3104146,38.18431307,0.0,0.0,0.0,-79.0171174,0.39812017,0.88570274
GN,tall,3,15,135,G4,run34_u0065046.log,0.58314991,23,552073.322877,3.826466,99.99930689170414,16.23299,0.04973843,99.69359662021598,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00143024,-1.97798591,-8.3501593,0.0,0.0,0.0,2.80008766,-0.00212082,-0.00751312,0.0,0.0,-0.00143024,0.02201409,-0.3501593,0.0,0.0,0.0,-0.19991234,-0.00212082,-0.00751312
GN,tall,3,18,162,G0,run35_u0065064.log,44.0,6,2051848.757933,2051848.757933,0.0,33.06379,33.06379,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,18,162,G1,run36_u0065065.log,52.46203224,7,1874612.778777,1236754.815551,34.02611837747844,20.97461,18.58578,11.389150978254179,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.86120715,18.51873635,-2.64977995,0.0,0.0,0.0,-6.85699971,4.15047713,-1.44680615,0.0,0.0,1.13879285,24.51873635,9.35022005,0.0,0.0,0.0,-11.85699971,4.15047713,-1.44680615
GN,tall,3,18,162,G2,run37_u0065078.log,96.25645349,7,1706784.41623,1271608.155234,25.496849916009392,29.48679,16.17406,45.148115478151404,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-8.14651544,10.38582821,1.97486211,0.0,0.0,0.0,-26.25136562,-1.44388365,-0.34702934,0.0,0.0,6.85348456,22.38582821,23.97486211,0.0,0.0,0.0,-41.25136562,-1.44388365,-0.34702934
GN,tall,3,18,162,G3,run38_u0065080.log,0.15994621,34,2527832.120333,1.454073,99.99994247746962,41.03765,0.02265191,99.94480212682744,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99870571,-7.99939172,-24.99433599,0.0,0.0,0.0,24.8503887,-0.00251892,-0.00024941,0.0,0.0,0.00129429,0.00060828,0.00566401,0.0,0.0,0.0,-0.1496113,-0.00251892,-0.00024941
GN,tall,3,18,162,G4,run39_u0065083.log,0.54491262,28,686387.959167,3.242695,99.99952757111242,24.56294,0.04513306,99.81625546453316,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.0072264,-1.97176454,-8.47281375,0.0,0.0,0.0,2.96552996,-0.00135782,-0.00080915,0.0,0.0,-0.0072264,0.02823546,-0.47281375,0.0,0.0,0.0,-0.03447004,-0.00135782,-0.00080915
GN,tall,3,24,216,G0,run40_u0065092.log,44.0,6,2735577.256443,2735577.256443,0.0,31.75474,31.75474,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,24,216,G1,run41_u0065009.log,56.62820146,7,2499191.485751,1679340.348683,32.80465469502177,22.74992,14.48867,36.31331450835871,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-3.54280373,18.67140313,-2.45359106,0.0,0.0,0.0,-11.937563,-2.79496045,0.22066967,0.0,0.0,2.45719627,24.67140313,9.54640894,0.0,0.0,0.0,-16.937563,-2.79496045,0.22066967
GN,tall,3,24,216,G2,run42_u0065031.log,64.0,6,2275970.504119,2275970.504119,0.0,33.86171,33.86171,0.0,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,22.0,0.0,0.0,0.0,-15.0,0.0,0.0
GN,tall,3,24,216,G3,run43_u0065034.log,102.42026969,8,3370622.80577,1776734.590719,47.28764702839199,26.77351,22.25778,16.866410119554743,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-16.8635884,3.45588234,3.17336582,0.0,0.0,0.0,-31.55197677,-1.64788866,3.4547445,0.0,0.0,1.1364116,11.45588234,28.17336582,0.0,0.0,0.0,-56.55197677,-1.64788866,3.4547445
GN,tall,3,24,216,G4,run44_u0065064.log,0.68853723,32,1075482.752957,4.379294,99.99959280667328,16.77433,0.03171312,99.81094255329424,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00439743,-1.96379389,-8.54231041,0.0,0.0,0.0,3.09697089,-0.00224289,-0.0064095,0.0,0.0,-0.00439743,0.03620611,-0.54231041,0.0,0.0,0.0,0.09697089,-0.00224289,-0.0064095
GN,tall,3,36,324,G0,run45_u0065065.log,44.0,6,4103765.907543,4103765.907543,0.0,35.20406,35.20406,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,36,324,G1,run46_u0065078.log,50.3825019,7,3749426.4726,2227596.066215,40.58835177876425,20.22818,24.17635,-19.518167230072116,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.03326812,17.02814926,9.5568419,0.0,0.0,0.0,3.08969247,0.62055843,-1.2999129,0.0,0.0,1.96673188,23.02814926,21.5568419,0.0,0.0,0.0,-1.91030753,0.62055843,-1.2999129
GN,tall,3,36,324,G2,run47_u0065085.log,0.12608359,37,3413759.112685,1.833531,99.99994628997126,18.783,0.008408102,99.95523557472183,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-15.00137161,-11.99948799,-21.99816968,0.0,0.0,0.0,14.87964289,-0.00182099,-0.00019155,0.0,0.0,-0.00137161,0.00051201,0.00183032,0.0,0.0,0.0,-0.12035711,-0.00182099,-0.00019155
GN,tall,3,36,324,G3,run48_u0065092.log,82.40328719,7,5055785.290361,2712205.28846,46.354421070236164,20.19991,27.91294,-38.183486956130004,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-14.38129895,13.10508164,5.22254204,0.0,0.0,0.0,-1.15362674,0.74175759,-0.56157813,0.0,0.0,3.61870105,21.10508164,30.22254204,0.0,0.0,0.0,-26.15362674,0.74175759,-0.56157813
GN,tall,3,36,324,G4,run49_u0065004.log,0.52902629,29,1492966.151129,6.783688,99.99954562345604,18.13728,0.02594775,99.85693692769809,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00639155,-1.97135581,-8.46758331,0.0,0.0,0.0,2.97550021,-0.00144761,-0.00045984,0.0,0.0,-0.00639155,0.02864419,-0.46758331,0.0,0.0,0.0,-0.02449979,-0.00144761,-0.00045984
GN,tall,3,60,540,G0,run50_u0065007.log,44.0,6,6839446.182872,6839446.182872,0.0,28.80367,28.80367,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,60,540,G1,run51_u0065009.log,51.8666373,7,6249010.007073,3130048.477429,49.911290366214395,17.45789,14.02897,19.64109064726608,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-4.28059299,14.84696683,7.55851798,0.0,0.0,0.0,-0.8196564,-2.47467053,-1.44741855,0.0,0.0,1.71940701,20.84696683,19.55851798,0.0,0.0,0.0,-5.8196564,-2.47467053,-1.44741855
GN,tall,3,60,540,G2,run52_u0065022.log,73.8176946,8,5689642.541136,4217793.92072,25.86891197073568,19.6475,14.24433,27.500547143402475,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-13.81643644,-0.94290213,13.55689758,0.0,0.0,0.0,-9.42921309,0.90959024,-0.68133226,0.0,0.0,1.18356356,11.05709787,35.55689758,0.0,0.0,0.0,-24.42921309,0.90959024,-0.68133226
GN,tall,3,60,540,G3,run53_u0065031.log,85.86754917,8,8427137.53968,4601942.771364,45.391388835232576,31.32749,16.8345,46.262850933796486,0.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-16.66070581,2.96048388,3.33614502,0.0,0.0,0.0,-19.16959879,-0.32705824,0.73496905,0.0,0.0,1.33929419,10.96048388,28.33614502,0.0,0.0,0.0,-44.16959879,-0.32705824,0.73496905
GN,tall,3,60,540,G4,run54_u0065034.log,0.58214928,30,2328115.629707,11.864635,99.99949037604281,20.41924,0.02350325,99.88489654854929,0.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00049427,-1.96888302,-8.52498778,0.0,0.0,0.0,3.01821272,-0.00188602,-0.00545151,0.0,0.0,-0.00049427,0.03111698,-0.52498778,0.0,0.0,0.0,0.01821272,-0.00188602,-0.00545151
GN,tall,3,90,810,G0,run55_u0065046.log,44.0,6,10259431.141608,10259431.141608,0.0,29.11318,29.11318,0.0,0.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-5.0,19.0,0.0,0.0,0.0,-10.0,0.0,0.0
GN,tall,3,90,810,G1,run56_u0065065.log,46.5728109,7,9373005.362652,4995016.250421,46.70848828995325,16.64652,17.24814,-3.6140887104331747,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-3.90361469,15.83888821,2.47758625,0.0,0.0,0.0,-0.2771009,2.00151041,-0.88133982,0.0,0.0,2.09638531,21.83888821,14.47758625,0.0,0.0,0.0,-5.2771009,2.00151041,-0.88133982
GN,tall,3,90,810,G2,run57_u0065078.log,73.41912177,7,8535003.126942,7684300.861533,9.967216798358654,18.86188,27.34705,-44.985812654942144,0.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-10.79717037,13.65803734,6.94149012,0.0,0.0,0.0,1.84040449,0.81987737,0.6372918,0.0,0.0,4.20282963,25.65803734,28.94149012,0.0,0.0,0.0,-13.15959551,0.81987737,0.6372918
